"id","reportid","eqpt_type","mass","type","bunker_lot_id"
17985569,"5654085b-21de-4baf-8c0e-06e98e8ce52f","main_engines_total","34.000000","lfo","8d0ef3a6-1018-4378-a925-ed45c502bf4b"
17985555,"4d545bb2-26ae-468b-a8de-f397d987e194","aux_engines_total","3.900000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
17985556,"4d545bb2-26ae-468b-a8de-f397d987e194","main_engines_total","32.800000","lfo","0663420e-bd70-45b2-b2eb-94e22b3c410c"
18131090,"c919a59e-a4b0-4d59-b016-de6badfbca1b","aux_engines_total","6.900000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131091,"c919a59e-a4b0-4d59-b016-de6badfbca1b","main_engines_total","0.000000","hfo","66327a31-2b03-4146-819d-099856098c80"
18131092,"c919a59e-a4b0-4d59-b016-de6badfbca1b","boilers_total","1.800000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131042,"8f20f29a-aae7-4162-bd51-40d97eafabca","aux_engines_total","0.900000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131043,"8f20f29a-aae7-4162-bd51-40d97eafabca","main_engines_total","1.600000","hfo","66327a31-2b03-4146-819d-099856098c80"
18131044,"8f20f29a-aae7-4162-bd51-40d97eafabca","boilers_total","0.100000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131007,"679e09e0-1494-4d03-82b0-c5aa96cc11a4","aux_engines_total","7.100000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131008,"679e09e0-1494-4d03-82b0-c5aa96cc11a4","main_engines_total","0.000000","hfo","66327a31-2b03-4146-819d-099856098c80"
18131009,"679e09e0-1494-4d03-82b0-c5aa96cc11a4","boilers_total","1.800000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18130975,"8e6af8ea-7e65-463e-907f-75bae0234457","aux_engines_total","3.200000","hfo","66327a31-2b03-4146-819d-099856098c80"
18130976,"8e6af8ea-7e65-463e-907f-75bae0234457","main_engines_total","17.400000","hfo","66327a31-2b03-4146-819d-099856098c80"
18130977,"8e6af8ea-7e65-463e-907f-75bae0234457","boilers_total","0.000000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
16915913,"aeb5e3fe-262c-4987-bf70-b892304d59a6","aux_engines_total","5.000000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915914,"aeb5e3fe-262c-4987-bf70-b892304d59a6","main_engines_total","32.700000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16913245,"65d25a02-78cf-437d-96a6-6174d3894240","aux_engines_total","4.800000","hfo","6e8c5400-e6cd-4046-bcbe-a4b2a9b4d18a"
16913246,"65d25a02-78cf-437d-96a6-6174d3894240","aux_engines_total","0.100000","mgo","fef54ac4-dc6d-4a78-bc9d-a33f0863f1b7"
16913247,"65d25a02-78cf-437d-96a6-6174d3894240","main_engines_total","32.400000","hfo","6e8c5400-e6cd-4046-bcbe-a4b2a9b4d18a"
16916153,"e9e4b538-cb02-4531-ace7-deb408416fa9","aux_engines_total","6.500000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916154,"e9e4b538-cb02-4531-ace7-deb408416fa9","aux_engines_total","0.100000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16916155,"e9e4b538-cb02-4531-ace7-deb408416fa9","main_engines_total","34.500000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16914962,"21beaed5-7b37-4694-a54d-c564055219b8","aux_engines_total","4.500000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914963,"21beaed5-7b37-4694-a54d-c564055219b8","boilers_total","0.800000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16915701,"dd7af585-d143-499b-b49f-e7076de2dca0","aux_engines_total","5.200000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915702,"dd7af585-d143-499b-b49f-e7076de2dca0","main_engines_total","33.200000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16917335,"71d79497-4c83-4301-9b34-6653b5010e29","aux_engines_total","7.800000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917336,"71d79497-4c83-4301-9b34-6653b5010e29","boilers_total","1.600000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16912732,"7e0b1d7d-c4a7-4462-bd71-719efefa02e4","aux_engines_total","2.600000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16912733,"7e0b1d7d-c4a7-4462-bd71-719efefa02e4","main_engines_total","9.900000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16912734,"7e0b1d7d-c4a7-4462-bd71-719efefa02e4","boilers_total","0.200000","mgo","fef54ac4-dc6d-4a78-bc9d-a33f0863f1b7"
16912982,"f2d631d7-d2ba-44a9-8101-3d240ae12aff","aux_engines_total","1.300000","hfo","6e8c5400-e6cd-4046-bcbe-a4b2a9b4d18a"
16912983,"f2d631d7-d2ba-44a9-8101-3d240ae12aff","main_engines_total","3.200000","hfo","6e8c5400-e6cd-4046-bcbe-a4b2a9b4d18a"
16912984,"f2d631d7-d2ba-44a9-8101-3d240ae12aff","boilers_total","0.100000","hfo","6e8c5400-e6cd-4046-bcbe-a4b2a9b4d18a"
16913106,"f7510bd9-5133-4837-b850-9a56e2b42a26","aux_engines_total","0.400000","hfo","6e8c5400-e6cd-4046-bcbe-a4b2a9b4d18a"
16913107,"f7510bd9-5133-4837-b850-9a56e2b42a26","main_engines_total","1.300000","hfo","6e8c5400-e6cd-4046-bcbe-a4b2a9b4d18a"
16913108,"f7510bd9-5133-4837-b850-9a56e2b42a26","boilers_total","0.100000","hfo","6e8c5400-e6cd-4046-bcbe-a4b2a9b4d18a"
16913724,"5b781034-f2e9-4da4-9869-ed68cdcac103","aux_engines_total","4.400000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16913725,"5b781034-f2e9-4da4-9869-ed68cdcac103","aux_engines_total","0.100000","mgo","fef54ac4-dc6d-4a78-bc9d-a33f0863f1b7"
16913726,"5b781034-f2e9-4da4-9869-ed68cdcac103","main_engines_total","27.200000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16914605,"c479c339-91e2-4175-b843-60a1cb1c0e7c","aux_engines_total","4.300000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914606,"c479c339-91e2-4175-b843-60a1cb1c0e7c","main_engines_total","8.800000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914607,"c479c339-91e2-4175-b843-60a1cb1c0e7c","boilers_total","0.800000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16915223,"c53eb87c-5704-461b-8dce-7ac0aab45bea","aux_engines_total","4.300000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16915224,"c53eb87c-5704-461b-8dce-7ac0aab45bea","main_engines_total","32.400000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16915561,"a597d950-f657-4f81-9bb4-2d08b09332fa","aux_engines_total","5.200000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16915562,"a597d950-f657-4f81-9bb4-2d08b09332fa","main_engines_total","32.700000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16916482,"c927b35d-8887-4411-8c03-8802bf7a2715","aux_engines_total","2.100000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916483,"c927b35d-8887-4411-8c03-8802bf7a2715","boilers_total","0.900000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16917286,"e94f38eb-1ebf-4559-9ccf-9f0d35b81539","aux_engines_total","6.800000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917287,"e94f38eb-1ebf-4559-9ccf-9f0d35b81539","boilers_total","1.400000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
18045925,"6e6f943f-8fa9-4d9f-b30c-6f1189e98c17","aux_engines_total","4.000000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045926,"6e6f943f-8fa9-4d9f-b30c-6f1189e98c17","main_engines_total","21.700000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045951,"5e93f5bb-6ae1-42e2-8841-997cc02c3f07","aux_engines_total","8.800000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045952,"5e93f5bb-6ae1-42e2-8841-997cc02c3f07","main_engines_total","22.000000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18104563,"2330d463-95de-4c7d-9de8-f6b6fd68d4ac","aux_engines_total","7.500000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18104564,"2330d463-95de-4c7d-9de8-f6b6fd68d4ac","boilers_total","2.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18104565,"d2232bc4-e3b5-48eb-aba5-20831d245975","aux_engines_total","5.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18104566,"d2232bc4-e3b5-48eb-aba5-20831d245975","boilers_total","1.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022409,"f1829fa7-e00d-4bfa-993a-9fdf885f90be","aux_engines_total","3.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022410,"f1829fa7-e00d-4bfa-993a-9fdf885f90be","main_engines_total","33.900000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18026272,"5b30dabd-de87-4654-9484-5690709026c2","aux_engines_total","6.800000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18026273,"5b30dabd-de87-4654-9484-5690709026c2","boilers_total","2.200000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
16912702,"efecb352-efc8-4da3-8b8e-851eb8f6dd87","aux_engines_total","0.200000","mgo","fef54ac4-dc6d-4a78-bc9d-a33f0863f1b7"
16912703,"efecb352-efc8-4da3-8b8e-851eb8f6dd87","boilers_total","0.100000","mgo","fef54ac4-dc6d-4a78-bc9d-a33f0863f1b7"
18045882,"0769e72f-b8c4-46cd-a5de-0cf974954735","aux_engines_total","4.400000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045883,"0769e72f-b8c4-46cd-a5de-0cf974954735","main_engines_total","27.100000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045858,"c1c7ba10-dfd5-4371-8b95-41286d4639c4","aux_engines_total","4.200000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045859,"c1c7ba10-dfd5-4371-8b95-41286d4639c4","main_engines_total","35.200000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045878,"28dff72f-e962-41ea-b31b-fad17ea30acc","aux_engines_total","3.800000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045879,"28dff72f-e962-41ea-b31b-fad17ea30acc","main_engines_total","25.400000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
16914272,"64b9a654-5fe4-4bf7-b63d-86e996990873","aux_engines_total","4.800000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16914273,"64b9a654-5fe4-4bf7-b63d-86e996990873","aux_engines_total","0.100000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914274,"64b9a654-5fe4-4bf7-b63d-86e996990873","main_engines_total","29.800000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16914572,"3b42bc6f-ca46-445c-8841-4e36a171d461","aux_engines_total","0.400000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914573,"3b42bc6f-ca46-445c-8841-4e36a171d461","main_engines_total","1.800000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914934,"8d4a7a65-0a82-4bf3-9795-b0f8aaf20a50","aux_engines_total","2.200000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914935,"8d4a7a65-0a82-4bf3-9795-b0f8aaf20a50","main_engines_total","5.600000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914936,"8d4a7a65-0a82-4bf3-9795-b0f8aaf20a50","boilers_total","0.200000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16915664,"c22bf91f-0a41-425d-9e15-b119df946a29","aux_engines_total","3.800000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915665,"c22bf91f-0a41-425d-9e15-b119df946a29","main_engines_total","32.100000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915496,"aa61e80c-2110-40c7-abda-f585f8a156a1","aux_engines_total","4.100000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16915497,"aa61e80c-2110-40c7-abda-f585f8a156a1","main_engines_total","33.700000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
18045907,"1c5d51ae-c2d3-428b-a093-997e487a1668","aux_engines_total","3.400000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045908,"1c5d51ae-c2d3-428b-a093-997e487a1668","main_engines_total","22.400000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045963,"9a2064dd-c37c-43f6-a757-edfc676081d3","aux_engines_total","0.300000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045964,"9a2064dd-c37c-43f6-a757-edfc676081d3","aux_engines_total","4.600000","mgo","b4c37b85-971b-477a-b734-6f801b720af0"
18045965,"9a2064dd-c37c-43f6-a757-edfc676081d3","main_engines_total","3.100000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045966,"9a2064dd-c37c-43f6-a757-edfc676081d3","main_engines_total","7.685000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
18045967,"9a2064dd-c37c-43f6-a757-edfc676081d3","main_engines_total","11.015000","mgo","b4c37b85-971b-477a-b734-6f801b720af0"
18045968,"9a2064dd-c37c-43f6-a757-edfc676081d3","boilers_total","1.100000","mgo","b4c37b85-971b-477a-b734-6f801b720af0"
18045867,"6feda11b-4d76-46d0-96c4-3ff81578cce2","aux_engines_total","4.600000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
18045868,"6feda11b-4d76-46d0-96c4-3ff81578cce2","main_engines_total","29.800000","lfo","9d73f9b7-a2a4-468c-86b1-a716d4ff2396"
16910017,"b085bdb9-1608-4e57-8b5f-838b105c709b","aux_engines_total","5.000000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16910018,"b085bdb9-1608-4e57-8b5f-838b105c709b","aux_engines_total","0.100000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16910019,"b085bdb9-1608-4e57-8b5f-838b105c709b","main_engines_total","33.100000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16910238,"c96287a0-32db-4dff-8d57-ed37692edd34","aux_engines_total","3.500000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16910239,"c96287a0-32db-4dff-8d57-ed37692edd34","main_engines_total","16.100000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16915739,"db4df63f-046f-4ea0-b840-57b514b1ad4c","aux_engines_total","3.100000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915740,"db4df63f-046f-4ea0-b840-57b514b1ad4c","main_engines_total","1.519000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16915741,"db4df63f-046f-4ea0-b840-57b514b1ad4c","main_engines_total","32.081000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915948,"df623a8f-77e2-4f88-aa6f-530972ea2395","aux_engines_total","4.800000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915949,"df623a8f-77e2-4f88-aa6f-530972ea2395","main_engines_total","34.400000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915983,"025caf7b-2fa4-4f65-91f3-10ee2c21df50","aux_engines_total","4.300000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915984,"025caf7b-2fa4-4f65-91f3-10ee2c21df50","main_engines_total","32.200000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916018,"7c539669-9886-47a0-93f7-bdc27bf55058","aux_engines_total","4.800000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916019,"7c539669-9886-47a0-93f7-bdc27bf55058","main_engines_total","33.800000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916084,"1c4d4b55-f2ec-4af5-974c-be3d2a61c5e0","aux_engines_total","5.200000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916085,"1c4d4b55-f2ec-4af5-974c-be3d2a61c5e0","aux_engines_total","0.100000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16916086,"1c4d4b55-f2ec-4af5-974c-be3d2a61c5e0","main_engines_total","33.500000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16910058,"5238c217-9505-4227-aee0-028bcee74de3","aux_engines_total","4.500000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16910059,"5238c217-9505-4227-aee0-028bcee74de3","aux_engines_total","0.100000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16910060,"5238c217-9505-4227-aee0-028bcee74de3","main_engines_total","28.000000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16915812,"f8819704-4807-41fa-adca-2b676bcd28ba","aux_engines_total","5.400000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16915813,"f8819704-4807-41fa-adca-2b676bcd28ba","main_engines_total","32.200000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16917463,"aaf06785-e5d4-4ac1-9f08-2a2c0652464d","aux_engines_total","2.500000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917464,"aaf06785-e5d4-4ac1-9f08-2a2c0652464d","boilers_total","1.000000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917032,"c996327a-8bc0-4722-afc2-2aa8e5009a88","aux_engines_total","0.600000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16917033,"c996327a-8bc0-4722-afc2-2aa8e5009a88","main_engines_total","2.900000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16917034,"c996327a-8bc0-4722-afc2-2aa8e5009a88","boilers_total","0.100000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16917542,"6adf0d2f-6574-4e70-9b2d-a4d4076e0bc6","aux_engines_total","1.600000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917543,"6adf0d2f-6574-4e70-9b2d-a4d4076e0bc6","aux_engines_total","0.400000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16917544,"6adf0d2f-6574-4e70-9b2d-a4d4076e0bc6","main_engines_total","5.900000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917545,"6adf0d2f-6574-4e70-9b2d-a4d4076e0bc6","main_engines_total","1.000000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16917546,"6adf0d2f-6574-4e70-9b2d-a4d4076e0bc6","boilers_total","0.500000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16914814,"501df082-21c9-43c9-bf02-b68ce2c56f16","aux_engines_total","3.800000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914815,"501df082-21c9-43c9-bf02-b68ce2c56f16","main_engines_total","0.000000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914816,"501df082-21c9-43c9-bf02-b68ce2c56f16","boilers_total","1.100000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914684,"a3f7542a-ef10-4e2a-a23c-4c78da4c5a82","aux_engines_total","4.000000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914685,"a3f7542a-ef10-4e2a-a23c-4c78da4c5a82","main_engines_total","0.000000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16914686,"a3f7542a-ef10-4e2a-a23c-4c78da4c5a82","boilers_total","1.100000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16916291,"fe91bd1e-00d7-49b0-a937-7e185ae32e26","aux_engines_total","5.100000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916292,"fe91bd1e-00d7-49b0-a937-7e185ae32e26","aux_engines_total","0.100000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16916293,"fe91bd1e-00d7-49b0-a937-7e185ae32e26","main_engines_total","33.200000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16914497,"d1a26c15-665e-492b-bc19-04be467b726c","aux_engines_total","5.210000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16914498,"d1a26c15-665e-492b-bc19-04be467b726c","main_engines_total","10.790000","hfo","924ac90d-8b5b-40c0-bcb9-c7a7a03bc7cf"
16915061,"3df86dc3-1855-487d-94ba-71b6ce5a3441","aux_engines_total","1.900000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16915062,"3df86dc3-1855-487d-94ba-71b6ce5a3441","main_engines_total","7.700000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16916515,"466c9b29-0bc1-471a-93f3-97cc959f6f55","aux_engines_total","2.300000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916516,"466c9b29-0bc1-471a-93f3-97cc959f6f55","boilers_total","0.800000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916619,"14dd07d9-2abe-4dc1-8b2d-ec062005fd61","aux_engines_total","4.100000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916620,"14dd07d9-2abe-4dc1-8b2d-ec062005fd61","aux_engines_total","0.100000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16916621,"14dd07d9-2abe-4dc1-8b2d-ec062005fd61","main_engines_total","33.900000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916652,"8f87de6b-20db-4fb9-8755-eef1d90b4390","aux_engines_total","3.900000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916653,"8f87de6b-20db-4fb9-8755-eef1d90b4390","main_engines_total","33.500000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916952,"b8aa8a7f-b4bd-42cb-a5e6-0fbc4d8ace7e","aux_engines_total","5.900000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16916953,"b8aa8a7f-b4bd-42cb-a5e6-0fbc4d8ace7e","boilers_total","1.600000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16917072,"b696a92d-ad3c-46fd-ae04-3ef987f28159","aux_engines_total","5.000000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16917073,"b696a92d-ad3c-46fd-ae04-3ef987f28159","main_engines_total","10.700000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16917074,"b696a92d-ad3c-46fd-ae04-3ef987f28159","boilers_total","0.300000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16917209,"1f277b5e-f343-4261-8195-62dea00e9c27","aux_engines_total","3.500000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917210,"1f277b5e-f343-4261-8195-62dea00e9c27","boilers_total","1.600000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917142,"4be959d7-389a-42d5-9dfd-bab3805cdb75","aux_engines_total","1.300000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917143,"4be959d7-389a-42d5-9dfd-bab3805cdb75","main_engines_total","2.537000","mgo","ed742ebe-f93f-47c4-bd24-19bd50573330"
16917144,"4be959d7-389a-42d5-9dfd-bab3805cdb75","main_engines_total","0.963000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16917145,"4be959d7-389a-42d5-9dfd-bab3805cdb75","boilers_total","0.200000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
16916370,"deeeef4e-06a8-42d3-8b61-d41f3fe2fe54","aux_engines_total","3.200000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916371,"deeeef4e-06a8-42d3-8b61-d41f3fe2fe54","main_engines_total","20.100000","lfo","f436c178-6a22-4a6e-bf9d-c551d547bf6e"
16916830,"e10d8442-a9f6-4c1f-b79b-56ed662094e1","aux_engines_total","2.005000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16916831,"e10d8442-a9f6-4c1f-b79b-56ed662094e1","main_engines_total","6.300000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16916832,"e10d8442-a9f6-4c1f-b79b-56ed662094e1","boilers_total","0.100000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
16916994,"69d2b952-bc9a-463a-b330-615e56417835","aux_engines_total","0.100000","hfo","400fcb2b-cd14-4822-963d-af7d70fa62b2"
17986161,"a5f9e90c-4ced-44fb-b731-ed671adc05b7","aux_engines_total","1.900000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986162,"a5f9e90c-4ced-44fb-b731-ed671adc05b7","main_engines_total","8.800000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986163,"a5f9e90c-4ced-44fb-b731-ed671adc05b7","boilers_total","0.100000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986164,"2212ab71-d1bc-425d-971c-6a4243ff43d6","aux_engines_total","1.000000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986165,"2212ab71-d1bc-425d-971c-6a4243ff43d6","main_engines_total","4.700000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
17986166,"2212ab71-d1bc-425d-971c-6a4243ff43d6","boilers_total","0.100000","mgo","23f7f805-b0f5-413e-aa1f-90546da9ce2e"
18022445,"703649ef-2f2b-4cb2-8430-29625dcb9e0a","aux_engines_total","4.600000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18022446,"703649ef-2f2b-4cb2-8430-29625dcb9e0a","main_engines_total","35.000000","hfo","85fe2401-400d-48a4-8081-7bebbd704371"
18131032,"41e988d5-f8c8-4fa0-a9d3-a19a9b9f7f0b","aux_engines_total","2.600000","hfo","66327a31-2b03-4146-819d-099856098c80"
18131033,"41e988d5-f8c8-4fa0-a9d3-a19a9b9f7f0b","aux_engines_total","0.200000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18131034,"41e988d5-f8c8-4fa0-a9d3-a19a9b9f7f0b","main_engines_total","20.100000","hfo","66327a31-2b03-4146-819d-099856098c80"
18131035,"41e988d5-f8c8-4fa0-a9d3-a19a9b9f7f0b","boilers_total","0.000000","mgo","6ab2a4bf-6482-4ee5-9d6c-44122e542784"
18022326,"5dd9ef6d-137c-4b37-b301-d8694bb992e3","aux_engines_total","3.000000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
17986079,"00c76fc5-e98b-41ac-a3fb-6fedac65d89c","aux_engines_total","4.000000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
17986080,"00c76fc5-e98b-41ac-a3fb-6fedac65d89c","main_engines_total","34.500000","hfo","7209d445-519d-4bd0-b7dc-663899dfaf29"
18022327,"5dd9ef6d-137c-4b37-b301-d8694bb992e3","aux_engines_total","6.000000","hfo","3d5511b8-bbac-408e-b944-d3d84cb1bad8"
18022328,"5dd9ef6d-137c-4b37-b301-d8694bb992e3","main_engines_total","13.100000","mgo","430800d8-e5a6-4ba9-8cc1-c3cef1a7b3f0"
