meta_type,voyage_phase,local,utc,user_delay,corrections_sent,app_version_used,platform,duration_since_last,position,voyage_number,port_departure,port_arrival,true_heading,reported_sog,reported_stw,distance_over_ground_since_last_report,distance_through_water_since_last_report,distance_to_go,slip_nominal,slip_apparent,propellers_1_avg_rpm,sog,stw,wind_speed,wind_direction,wave_height,swell_height,swell_direction,current_speed,current_direction,dry_bulb_temperature,wet_bulb_temperature,barometric_pressure,sea_water_temperature,sea_water_specific_gravity,speed_wind_true,height_wave,current,current_longitudinal,main_engines_1_operating_hours,main_engines_1_steamtime_hours,main_engines_1_avg_power,main_engines_1_cylinder_consumption,main_engines_1_circulating_consumption,main_engines_sulphur_content_avg,main_engines_total_mass_hfo,main_engines_total_mass_lfo,main_engines_total_mass_mgo,main_engines_total_operating_hours,aux_engines_1_operating_hours,aux_engines_1_avg_power,aux_engines_1_circulating_consumption,aux_engines_2_operating_hours,aux_engines_2_avg_power,aux_engines_2_circulating_consumption,aux_engines_3_operating_hours,aux_engines_3_avg_power,aux_engines_3_circulating_consumption,aux_engines_total_operating_hours,aux_engines_total_mass_hfo,aux_engines_total_mass_lfo,aux_engines_total_mass_mgo,aux_engine_sulphur_content_avg,cargo_cooling_operating_hours_ae,cargo_cooling_fuel_consumption_ae,boilers_1_operating_hours,boilers_total_operating_hours,boilers_total_mass_hfo,boilers_total_mass_lfo,boilers_total_mass_mgo,boiler_sulphur_content_avg,gas_combustion_units_1_operating_hours,gas_combustion_units_1_mass_mgo,compressors_1_operating_hours,compressors_1_avg_power,compressors_1_mass_lfo,compressors_1_mass_mgo,compressors_2_operating_hours,compressors_2_avg_power,compressors_3_operating_hours,compressors_3_avg_power,unknown_1_operating_hours,unknown_1_mass_mgo,unknown_1_mass_lfo,unknown_1_mass_hfo,re_liquefaction_plant_1_operating_hours,re_liquefaction_plant_2_operating_hours,re_liquefaction_plant_3_operating_hours,re_liquefaction_plant_total_quantity,liquid_fresh_water_remaining,liquid_fresh_water_consumed,liquid_fresh_water_produced,liquid_fresh_water_operating_hours,fuel_rob_mass_hfo,fuel_rob_mass_lfo,fuel_rob_mass_mdo,fuel_rob_mass_mgo,me_cylinder_oil_rob,me_circulating_oil_rob,ae_circulating_oil_rob,draft_aft,draft_fore,trim,cargo_dwt,transverse_metacentric_height,cargo_total_mass,cargo_volume,bunkering_1_fuel_type,bunkering_1_bdn_number,bunkering_1_mass_change_bdn,bunkering_1_mass_change,bunkering_1_grade,bunkering_1_density,bunkering_1_viscosity,bunkering_1_sulphur,bunkering_1_calorific_value,bunkering_2_fuel_type,bunkering_2_bdn_number,bunkering_2_mass_change_bdn,bunkering_2_mass_change,bunkering_2_grade,bunkering_2_density,bunkering_2_viscosity,bunkering_2_sulphur,bunkering_2_calorific_value,bunkering_3_fuel_type,bunkering_3_bdn_number,bunkering_3_mass_change_bdn,bunkering_3_mass_change,bunkering_3_grade,bunkering_3_density,bunkering_3_viscosity,bunkering_3_sulphur,leg_type,leg_purpose,leg_number,instructions,eta_pilot,rta_pilot,vessel_status,performance_data_status,comment,leggingProblems,actions
"report_position_in_port","In port","2023-09-01 12:00 +08:00","2023-09-01 04:00","null","2","2.5.773","Desktop","20:00","32° 00.00' N 120° 27.00' E","46","CNQZH","CNZJG","","0","","0","","","","","0","0.41952","0.4017946","","","","","","","","","","","","","6.187932","null","null","null","00:00","00:00","0","","","","","","","00:00","00:00","0","","20:00","850","","17:00","850","","37:00","","","7.1","","","","17:00","17:00","","","1.4","","","","00:00","","","","","","","","00:00","","","","00:00","00:00","00:00","0","-164","","","","550.331","66.895","0","186.20000000000002","68437","37894.8","10074.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","||","","","Port","berth","vessel in port","",""
"report_position","At sea","2024-07-04 12:00 +08:00","2024-07-04 04:00","null","5","2.6.925","Desktop","24:00","12° 03.08' N 112° 04.18' E","V-04","CNNBO","USHOU","220","15.083333333333334","16.458333333333332","362","395","846","6.720896970480484","-1.7824466758569306","83.6","14.76137","15.29583","18","180","1","1.5","135","1.5","45","30","28","1011","","1.025","11.28763","0.7641936","-0.4911532","-0.4914633","24:00","24:00","8000","210","","","","34.4","","24:00","24:00","714","","08:00","642","","00:00","0","","32:00","","5.6","","","","","00:00","00:00","","","","","00:00","","08:00","380.9","","","09:00","380.9","00:00","0","00:00","","","","","","","","52.01","","","","0","1324","0","267.3","44138","33299.99","5020.01","8.3","6.4","1.9","20867.2","7.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-07-06 22:00 +08:00","","Sailing (no stop since last report)","sea","Vessel proceeding towards Singapore for Bunkering Operation as instructed by Charterers. ETA 06 July 2024 / 2200 LT","",""
"report_position","At sea","2024-07-05 12:00 +08:00","2024-07-05 04:00","null","6","2.6.925","Desktop","24:00","7° 19.20' N 108° 09.22' E","V-04","CNNBO","USHOU","220","15.375","16.25","369","390","477","3.6493861745913327","-1.8339820918953393","82.5","15.44507","15.57847","18","225","1","1","225","1","45","30","28","1012","","1.025","6.696893","0.4173355","-0.1434789","-0.1350454","24:00","24:00","8000","206","","","","34.2","","24:00","01:00","590","","01:00","625","","23:00","625","","25:00","","4.2","","","","","00:00","00:00","","","","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","0","1285.6","0","267.20000000000005","43932","33299.99","5020.01","8.3","6.4","1.9","20867.2","7.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-07-06 21:30 +08:00","","Sailing (no stop since last report)","sea","Vessel proceeding towards Singapore for Bunkering Operation as instructed by Charterers. ETA 06 July 2024 / 2130 LT","",""
"report_position","At sea","2024-07-06 12:00 +08:00","2024-07-06 04:00","null","6","2.6.925","Desktop","24:00","2° 26.63' N 104° 47.62' E","V-04","CNNBO","USHOU","200","15.291666666666666","16.291666666666668","367","391","110","5.658209632600173","-0.5112807456494066","83.8","15.14139","15.30324","15","225","1","1","225","1","45","33","29","1011","","1.025","8.437494","0.4171858","-0.1815131","-0.1744445","24:00","24:00","8000","209","","","","34.2","","24:00","00:00","0","","21:00","621","","07:00","617","","28:00","","7.4","","","","","00:00","00:00","","","","","00:00","","04:00","351.9","","","04:00","351.9","05:00","351.9","00:00","","","","","","","","52.01","","","","0","1244","0","267.20000000000005","43723","33299.99","5020.01","8.3","6.4","1.9","20867.2","7.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-07-06 21:30 +08:00","","Sailing (no stop since last report)","sea","Vessel proceeding towards Singapore for Bunkering Operation as instructed by Charterers. ETA 06 July 2024 / 2200 LT","",""
"report_position: sea_passage_end","At sea","2024-07-06 14:18 +08:00","2024-07-06 06:18","null","6","2.6.925","Desktop","02:18","1° 53.98' N 104° 32.82' E","V-04","CNNBO","USHOU","188","15.65217391304348","16.521739130434785","36","38","74","3.4340636447891835","-1.930710597166973","83.8","15.56666","17.31832","15","225","1","1","225","1","45","33","29","1011","","1.025","7.613225","0.5004616","-1.676155","-1.648474","02:18","02:18","8000","20","","","","3.8","","02:18","00:00","600","","02:18","600","","00:00","0","","02:18","","0.5","","","","","00:00","00:00","","","","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","0","1239.7","0","267.20000000000005","43703","33299.99","5020.01","8","6","2","20599.7","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-07-06 21:30 +08:00","","Sailing (no stop since last report)","sea","Vessel proceeding towards Singapore Gusong PBG for Bunkering Operation as instructed by Charterers. ETA 06 July 2024 / 2200 LT","",""
"event: anchorage_begin","Maneuvering","2024-07-06 22:11 +08:00","2024-07-06 14:11","47 h","null","2.5.773","Desktop","","","","","","","","","","","","","","","null","null","","","","","","","","","","","","","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_position","Anchored","2024-07-06 22:12 +08:00","2024-07-06 14:12","null","6","2.6.925","Desktop","07:54","1° 10.42' N 103° 45.40' E","V-04","CNNBO","USHOU","275","9.746835443037975","11.39240506329114","77","90","0","-17.737056709728023","-37.614741608773016","42.8","9.761847","10.9017","10","135","0.5","0.5","225","1","90","26","24","1011","","1.025","2.692978","null","-1.028373","-1.026871","07:54","07:54","4800","20","","","","3.8","","07:54","00:00","0","","07:54","600","","07:54","600","","15:48","","2.6","","","","","00:00","00:00","","","","","00:00","","06:54","272.9","","","06:00","313.9","06:00","313.9","00:00","","","","","","","","52.01","","","","0","1233.3","0","267.20000000000005","43683","33299.99","5020.01","8","6","2","20599.7","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-07-06 21:30 +08:00","","Anchoring/Drifting","berth","Vessel anchored South of Raffles Reserve Anchorage for Bunkering Operation","",""
"report_bunkering","Anchored","2024-07-07 03:33 +08:00","2024-07-06 19:33","null","1","2.6.925","Desktop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43683","33299.99","5020.01","","","","","","","","hfo","eGID2024074015","600.11","600.11","RMG180","952.6","134.5","0.49","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_stoppage: anchorage_end","Anchored","2024-07-07 07:12 +08:00","2024-07-06 23:12","null","6","2.6.925","Desktop","09:00","1° 10.42' N 103° 45.40' E","V-04","CNNBO","USHOU","","0","0","0","0","","","","0","0.2372347","1.147027","","","","","","","","","","","","","2.416782","null","-0.9060096","0.5903897","00:00","00:00","0","","","","","","","00:00","00:00","0","","09:00","601","","00:00","0","","09:00","","1.6","","","","","09:00","09:00","","0.7","","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","","","","","600.11","1231","0","267.20000000000005","43683","33299.99","5020.01","8.2","6","2.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","||","","","Sailing (stopped since last report)","berth","","",""
"event: pilotage_begin","Anchored","2024-07-07 07:18 +08:00","2024-07-06 23:18","38 h","null","2.5.773","Desktop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"event: pilotage_end","Anchored","2024-07-07 08:00 +08:00","2024-07-07 00:00","null","1","2.5.773","Desktop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_position","Maneuvering","2024-07-07 12:00 +08:00","2024-07-07 04:00","null","6","2.6.925","Desktop","04:48","1° 27.47' N 103° 06.72' E","V-04","CNNBO","USHOU","306","9.583333333333334","10.416666666666668","46","50","13241","15.015181853643222","7.625197667003502","58.3","9.608465","9.428098","10","180","0.5","0.5","180","1","90","27","25","1010","","1.025","4.608849","null","0.1166989","0.319546","04:48","04:48","4800","24","","","","4.6","","04:48","00:00","0","","04:48","570","","04:48","601","","09:36","","1.4","","","","","04:48","04:48","","0.11","","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","600.11","1224.89","0","267.20000000000005","43659","33299.99","5020.01","8.2","6","2.2","21169.2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-08-11 08:00 -05:00","","Sailing (stopped since last report)","river","Vessel completed bunkering Operations. Vessel transiting the Singapore / Malacca Straits.","",""
"report_position: sea_passage_begin","Maneuvering","2024-07-08 00:24 +08:00","2024-07-07 16:24","null","8","2.6.925","Desktop","12:24","3° 00.73' N 100° 48.05' E","V-04","CNNBO","USHOU","310","13.709677419354838","15","170","186","13071","5.745367269492626","-3.125656987496303","75.2","13.5463","13.18394","31","315","0.5","0.5","315","1.5","135","27","25","1009","","1.025","4.46468","null","0.3074178","0.3072793","12:24","12:24","4800","75","","","","13.6","","12:24","00:00","0","","12:24","600","","06:00","600","","18:24","","3.4","","","","","00:00","00:00","","","","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","600.11","1207.89","0","267.20000000000005","43584","33299.99","5020.01","8.2","6","2.2","21169.2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-08-11 08:00 -05:00","","Sailing (no stop since last report)","river","Vessel Proceeding towards Houston as instructed by charterers","",""
"report_position","At sea","2024-07-08 12:00 +08:00","2024-07-08 04:00","null","8","2.6.925","Desktop","11:36","5° 06.53' N 98° 43.03' E","V-04","CNNBO","USHOU","315","15.344827586206897","16.379310344827587","178","190","12893","2.8968616488814902","-3.6494173410815556","81.7","15.32311","15.23241","15","315","1","1","315","1","135","27","26","1010","","1.025","6.664578","0.95","0.0926017","0.0941571","11:36","11:36","8100","104","","","","16.8","","11:36","00:00","0","","11:36","600","40","00:00","0","","11:36","","2.8","","","","","00:00","00:00","","","","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","600.11","1188.29","0","267.20000000000005","43480","33299.99","4980.01","8.2","6","2.2","21169.2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-08-11 08:00 -05:00","","Sailing (no stop since last report)","sea","Vessel proceeding towards Houston as instructed by charterers","",""
"report_position","At sea","2024-07-09 12:00 +08:00","2024-07-09 04:00","null","9","2.6.925","Desktop","24:00","5° 00.83' N 92° 56.70' E","V-04","CNNBO","USHOU","233","16.458333333333332","16.458333333333332","395","395","12498","-0.5793444692865178","-0.5793444692865178","84.6","16.30758","15.56962","10","135","1","1","225","0.5","90","29","27","1011","","1.025","7.421796","0.963848","0.7269749","0.7322536","24:00","24:00","7900","209","","","","34.4","","24:00","00:00","0","","24:00","795","","03:00","817","","27:00","","4.4","","","","","00:00","00:00","","","","","00:00","","05:00","470","","","00:00","0","04:00","470","00:00","","","","","","","","52.01","","","","600.11","1149.49","0","267.1","43271","33299.99","4980.01","8.2","6","2.2","21169.2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-08-11 08:00 -05:00","","Sailing (no stop since last report)","sea","Vessel proceeding towards Houston as instructed by charterers","",""
"report_position","At sea","2024-07-10 12:00 +07:00","2024-07-10 05:00","null","9","2.6.925","Desktop","25:00","0° 58.80' N 88° 03.62' E","V-04","CNNBO","USHOU","229","15.16","15.96","379","399","12150","6.358782169040713","1.4172931014439165","83.7","15.28229","15.20591","17","135","1","1.5","135","1","45","28","26","1011","","1.025","7.310692","1.604223","0.0564555","0.0576106","25:00","25:00","8000","205","","","","35.4","","25:00","04:00","608","","22:00","600","","04:00","577","","30:00","","5.2","","","","","00:00","00:00","","","","","00:00","","04:00","470","","","00:00","0","04:00","470","00:00","","","","","","","","52.01","","","","600.11","1108.89","0","267","43066","33299.99","4980.01","8.2","6","2.2","21169.2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-08-11 08:00 -05:00","","Sailing (no stop since last report)","sea","Vessel proceeding towards Houston as instructed by charterer. DTG revised by 31NM basis using weather optimised route from FOS","",""
"report_position","At sea","2024-07-11 12:00 +06:00","2024-07-11 06:00","null","6","2.6.925","Desktop","25:00","3° 13.87' S 83° 06.73' E","V-04","CNNBO","USHOU","229","15.72","16.16","393","404","11757","2.8997398217229553","0.18192083454471736","83.7","15.74154","15.44356","15","135","1","1.5","135","0.5","45","31","28","1012","","1.025","3.10622","1.584102","0.3045076","0.3025488","25:00","25:00","8000","208","","","","35.2","","25:00","25:00","741","","00:00","0","","00:00","0","","25:00","","4.2","","","","","00:00","00:00","","","","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","600.11","1069.49","0","266.9","42858","33299.99","4980.01","8.2","6","2.2","21169.2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-08-11 08:00 -05:00","","Sailing (no stop since last report)","sea","Vessel proceeding towards Houston as instructed by Charterers, Ship clocks retarded by 1 hour.","",""
"report_position","At sea","2024-07-12 12:00 +06:00","2024-07-12 06:00","null","6","2.6.925","Desktop","24:00","7° 00.68' S 78° 56.03' E","V-04","CNNBO","USHOU","229","13.916666666666666","15.375","334","369","11423","9.950406708957477","0.5140720826506253","79.9","14.07745","14.71954","15","135","1","2","180","1.5","90","29","27","1012","","1.025","5.448817","1.793918","-0.6352119","-0.6332926","24:00","24:00","6200","167","","","","30.2","","24:00","20:00","798","","03:00","801","","04:00","800","","27:00","","4.4","","","","","00:00","00:00","","","","","00:00","","03:00","369.4","","","03:00","369.4","03:00","369.4","00:00","","","","","","","","52.01","","","","600.11","1034.89","0","266.8","42691","33299.99","4980.01","8.2","6","2.2","21169.2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|14|charterparty","2024-08-16 06:00 -05:00","","Sailing (no stop since last report)","sea","Proceeding towards Houston, USA. Speed reduced to adjust ETA to 16 Aug 2024 / 0600 LT","",""
"report_position","At sea","2024-07-13 12:00 +05:00","2024-07-13 07:00","null","4","2.6.925","Desktop","25:00","10° 40.13' S 74° 32.03' E","V-04","CNNBO","USHOU","231","13.72","14.12","343","353","11081","8.94370745151272","6.289005044851284","77.9","13.65475","13.33201","32","135","1.5","3","135","0.5","90","29","27","1011","","1.025","20.04765","3.184968","0.3297047","0.2864443","25:00","25:00","6500","167","","","","29.8","","25:00","22:00","622","1200","04:00","587","","04:00","600","","30:00","","4.6","","","","","00:00","00:00","","","","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","600.11","1000.49","0","266.70000000000005","42524","33299.99","3780.01","8.2","6","2.2","21169.2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|14|charterparty","2024-08-16 06:00 -05:00","","Sailing (no stop since last report)","sea","Proceeding towards Houston at reduced speed as instructed.","",""
"report_position","At sea","2024-07-14 12:00 +05:00","2024-07-14 07:00","null","4","2.6.925","Desktop","24:00","13° 56.52' S 70° 02.53' E","V-04","CNNBO","USHOU","231","13.875","14.416666666666666","333","346","10754","8.385431672410691","4.808886962925223","78.3","13.83339","13.39013","32","135","1.5","3","135","0.5","90","27","25","1012","","1.025","23.27862","3.579476","0.4279255","0.4062241","24:00","24:00","6400","160","","","","28.2","","24:00","24:00","573","","00:00","0","","00:00","0","","24:00","","3.8","","","","","00:00","00:00","","","","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","600.11","968.49","0","266.70000000000005","42364","33299.99","3780.01","8.2","6","2.2","21169.2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|14|charterparty","2024-08-16 06:00 -05:00","","Sailing (no stop since last report)","sea","Proceeding towards Houston at reduced speed to adjust ETA 16 Aug 2024 / 0600 LT","",""
